user_id,registered_dttm,male_flag,moscow_flag,age,first_name,last_name,middle_name
12453,2023-06-07 18:16:42,1,1,31,Alexander,Pavlov,89854441205
33038,2023-06-07 18:30:52,0,1,23,Olga,Novikov,89858195288
3328,2023-06-07 20:07:56,0,1,25,Ekaterina,Sokolov,89855697206
46074,2023-06-07 21:39:53,1,1,30,Maxim,Semyonov,89859559623
15650,2023-06-07 22:27:38,1,1,37,Andrey,Belyaev,89852138715
26105,2023-06-08 00:10:18,0,1,36,Elena,Andreev,89857814282
54414,2023-06-08 04:48:32,1,1,26,Alexander,Vorobyov,89854804144
77646,2023-06-08 10:08:00,1,0,31,Dmitry,Lebedev,89854243160
34131,2023-06-08 10:12:04,0,1,32,Olga,Novikov,89857006029
27400,2023-06-08 11:00:19,1,1,31,Alexey,Golubev,89856737092
69966,2023-06-08 12:02:17,1,0,26,Alexander,Andreev,89852833541
52769,2023-06-08 12:24:41,1,1,34,Andrey,Zaytsev,89854308904
7573,2023-06-08 13:47:43,1,1,22,Sergey,Smirnov,89853208475
51889,2023-06-08 15:24:18,1,1,33,Ilya,Gerasimov,89856657054
18952,2023-06-08 16:12:32,0,0,32,Natalia,Volkov,89857953465
65412,2023-06-08 19:04:11,1,1,18,Mikhail,Vinogradov,89851352792
39889,2023-06-08 20:02:59,0,0,29,Elena,Belyaev,89856387881
97176,2023-06-08 22:00:41,0,1,22,Natalia,Bogdanov,89858695653
12038,2023-06-08 23:37:11,0,0,31,Anna,Belyaev,89855782481
51809,2023-06-08 23:45:52,0,0,41,Olga,Andreev,89858343190
616,2023-06-09 00:59:27,1,0,34,Alexander,Stepanov,89858685038
38944,2023-06-09 04:00:13,0,1,39,Natalia,Smirnov,89856941635
96006,2023-06-09 04:15:15,1,0,48,Artem,Sorokin,89858071064
88104,2023-06-09 09:16:42,1,1,37,Maxim,Kudryavtsev,89855813890
59152,2023-06-09 11:24:05,0,0,32,Elena,Smirnov,89851734547
80956,2023-06-09 17:31:08,0,0,37,Yulia,Novikov,89858352022
92802,2023-06-09 17:35:42,1,0,41,Sergey,Tarasov,89853375327
16655,2023-06-09 18:38:33,1,1,33,Andrey,Ilyin,89857234233
54230,2023-06-09 20:54:49,0,1,24,Elena,Sokolov,89855292596
15229,2023-06-09 21:09:47,1,0,32,Kirill,Vasilyev,89858270687
32375,2023-06-09 22:23:42,0,0,29,Natalia,Fedorov,89858418883
32648,2023-06-09 23:47:14,0,1,22,Irina,Vinogradov,89859429045
30239,2023-06-10 03:15:02,1,1,33,Artem,Mikhailov,89855713880
19260,2023-06-10 03:58:41,0,0,29,Ekaterina,Vorobyov,89859561726
29613,2023-06-10 08:22:51,1,0,30,Sergey,Kozlov,89857186613
68141,2023-06-10 12:03:35,1,1,34,Sergey,Stepanov,89854870665
69904,2023-06-10 12:14:45,1,0,35,Ilya,Smirnov,89850689917
42778,2023-06-10 12:18:48,1,0,33,Maxim,Solovyov,89859805986
8336,2023-06-10 15:32:35,1,0,25,Andrey,Popov,89855852057
38241,2023-06-10 16:57:56,0,0,24,Irina,Semyonov,89857154709
54347,2023-06-10 18:33:33,1,0,27,Sergey,Vinogradov,89852100648
13738,2023-06-10 18:43:00,1,0,33,Alexander,Komarov,89850301830
89532,2023-06-10 19:06:50,1,0,32,Maxim,Sorokin,89850233808
54481,2023-06-10 20:40:39,1,0,31,Alexey,Popov,89851618196
92979,2023-06-10 20:47:12,0,0,32,Maria,Golubev,89857250098
28061,2023-06-11 02:27:44,1,0,32,Maxim,Ilyin,89853514565
51484,2023-06-11 02:34:18,1,0,30,Alexander,Alekseev,89856316413
96450,2023-06-11 08:24:08,0,1,38,Natalia,Ilyin,89856668446
77878,2023-06-11 08:55:11,0,1,37,Elena,Kozlov,89856883641
72971,2023-06-11 10:52:29,1,1,25,Artem,Kulakov,89859634507
9287,2023-06-11 11:21:12,0,0,24,Maria,Kudryavtsev,89853557728
27770,2023-06-11 16:58:12,1,1,26,Sergey,Vinogradov,89859730081
89935,2023-06-11 17:28:42,0,0,34,Tatiana,Petrov,89854419235
53945,2023-06-11 22:49:15,1,0,25,Artem,Vorobyov,89858378039
14295,2023-06-11 23:25:31,0,0,37,Natalia,Belyaev,89854744375
13311,2023-06-12 01:44:59,0,0,37,Yulia,Alekseev,89859206402
2433,2023-06-12 08:43:45,1,0,29,Maxim,Borisov,89856181513
42402,2023-06-12 09:35:50,1,0,18,Dmitry,Kuznetsov,89851459106
66496,2023-06-12 10:02:35,1,0,19,Dmitry,Gerasimov,89856177690
38880,2023-06-12 14:25:40,0,1,18,Svetlana,Zaytsev,89851882535
94627,2023-06-12 15:25:30,1,1,27,Sergey,Orlov,89853332004
29017,2023-06-12 15:37:15,0,0,22,Maria,Lebedev,89856405843
19420,2023-06-12 18:50:00,1,0,31,Sergey,Kuznetsov,89859378291
34354,2023-06-12 19:49:27,1,1,32,Alexey,Lebedev,89858709161
35804,2023-06-13 01:47:58,0,1,34,Maria,Vorobyov,89854832876
98679,2023-06-13 02:55:11,1,0,24,Alexander,Vinogradov,89852517168
91510,2023-06-13 08:20:40,1,0,31,Alexey,Belyaev,89853362757
11419,2023-06-13 12:56:58,0,1,31,Irina,Baranov,89857815375
66017,2023-06-13 13:58:28,1,1,29,Kirill,Makarov,89850507968
61629,2023-06-13 14:21:11,1,1,35,Kirill,Popov,89857233326
81243,2023-06-13 15:51:27,1,0,30,Andrey,Romanov,89855732473
81231,2023-06-13 18:16:17,1,0,41,Dmitry,Korolev,89850515039
57397,2023-06-13 21:18:44,1,0,24,Dmitry,Zakharchenko,89855195715
47767,2023-06-14 00:11:20,0,1,21,Natalia,Solovyov,89851222737
11489,2023-06-14 01:10:41,0,0,38,Elena,Solovyov,89854032407
73091,2023-06-14 04:13:07,0,1,23,Anna,Makarov,89857899907
71662,2023-06-14 06:25:44,0,1,31,Natalia,Vasilyev,89857944310
46802,2023-06-14 09:06:50,1,0,29,Alexander,Kudryavtsev,89859694222
78175,2023-06-14 09:12:47,1,1,32,Kirill,Volkov,89854774366
73787,2023-06-14 11:17:17,1,1,27,Maxim,Titov,89855845761
918,2023-06-14 12:08:59,1,0,28,Sergey,Golubev,89855960550
82674,2023-06-14 17:57:02,0,0,31,Natalia,Belov,89853826550
41926,2023-06-14 19:26:29,1,0,33,Sergey,Lebedev,89850419505
37165,2023-06-14 19:38:43,1,1,26,Dmitry,Belov,89858841362
87877,2023-06-14 21:54:13,1,0,40,Alexey,Semyonov,89852462528
87145,2023-06-14 23:02:31,1,0,27,Sergey,Zaytsev,89850556189
13721,2023-06-14 23:49:46,1,0,37,Andrey,Vinogradov,89856295305
28447,2023-06-15 01:40:25,1,0,25,Artem,Petrov,89854592238
6558,2023-06-15 02:24:34,0,0,28,Ekaterina,Kiselev,89851583819
22346,2023-06-15 04:01:27,0,0,18,Yulia,Popov,89859965742
36913,2023-06-15 08:03:35,0,0,27,Olga,Sokolov,89850356088
34382,2023-06-15 09:28:09,0,0,37,Tatiana,Kulakov,89859878947
75798,2023-06-15 10:19:02,0,1,32,Anna,Kudryavtsev,89859104399
87529,2023-06-15 13:20:52,0,1,19,Maria,Baranov,89850426793
64230,2023-06-15 13:23:32,0,1,35,Elena,Volkov,89851948233
38036,2023-06-15 14:05:26,1,0,32,Kirill,Fedorov,89855876727
33873,2023-06-15 16:21:49,0,0,31,Anna,Ilyin,89859244243
10916,2023-06-15 20:45:18,0,0,28,Svetlana,Yakovlev,89859446427
66236,2023-06-16 02:45:01,1,0,33,Dmitry,Titov,89857291091
27982,2023-06-16 06:57:08,1,0,23,Maxim,Bogdanov,89850179894
12603,2023-06-16 10:32:04,0,0,27,Elena,Kovalev,89858487975
2121,2023-06-16 10:36:28,1,0,36,Alexey,Andreev,89853901091
65180,2023-06-16 12:57:58,0,1,39,Svetlana,Golubev,89857544929
70115,2023-06-16 14:41:40,0,0,30,Ekaterina,Borisov,89856848919
60167,2023-06-16 20:33:54,0,0,25,Olga,Vinogradov,89859173729
67933,2023-06-16 20:47:44,0,1,29,Maria,Kuznetsov,89856019285
5763,2023-06-16 21:22:56,0,1,30,Tatiana,Vasilyev,89856726135
21203,2023-06-16 22:00:14,1,0,28,Mikhail,Baranov,89856229983
92533,2023-06-16 23:16:36,1,0,35,Dmitry,Gusev,89857026967
45426,2023-06-17 01:46:21,0,1,30,Irina,Kozlov,89853374663
14547,2023-06-17 05:02:08,1,0,31,Artem,Komarov,89850264230
20623,2023-06-17 06:04:26,1,0,24,Dmitry,Lebedev,89852622911
19947,2023-06-17 06:37:33,0,0,32,Anna,Vinogradov,89850774309
37924,2023-06-17 07:19:09,1,1,28,Alexander,Bogdanov,89859506463
71139,2023-06-17 08:21:25,0,0,30,Irina,Kozlov,89853258356
46478,2023-06-17 10:14:29,0,1,34,Anna,Pavlov,89855574586
76807,2023-06-17 13:06:04,0,0,39,Ekaterina,Komarov,89859191778
44268,2023-06-17 13:09:12,1,0,39,Ilya,Lebedev,89852672551
31182,2023-06-17 15:50:45,0,1,29,Maria,Mikhailov,89854274603
82364,2023-06-17 19:13:13,1,0,33,Kirill,Popov,89852619376
31422,2023-06-17 20:26:54,1,1,21,Maxim,Lebedev,89853672398
85144,2023-06-17 21:52:03,0,0,30,Olga,Popov,89856805941
31430,2023-06-17 21:56:45,1,1,42,Dmitry,Lebedev,89855023998
18283,2023-06-17 23:44:22,0,0,25,Tatiana,Kovalev,89853381235
63918,2023-06-18 01:19:28,1,1,34,Ilya,Smirnov,89857180216
18870,2023-06-18 01:21:01,1,0,34,Alexander,Semyonov,89852504365
72134,2023-06-18 03:55:41,0,0,36,Irina,Vorobyov,89851048612
89958,2023-06-18 04:25:51,1,1,36,Alexey,Belyaev,89857109422
38277,2023-06-18 10:19:29,0,1,24,Maria,Zaytsev,89857681391
97682,2023-06-18 11:12:04,1,1,36,Sergey,Kozlov,89855820537
16560,2023-06-18 12:16:55,1,1,27,Artem,Kozlov,89852742056
58694,2023-06-18 13:32:45,1,0,31,Maxim,Sokolov,89854713782
26690,2023-06-18 14:01:35,0,0,25,Tatiana,Kozlov,89859421984
10007,2023-06-18 14:37:16,0,1,25,Irina,Solovyov,89855864250
48788,2023-06-18 20:25:20,0,0,34,Anna,Grigoryev,89858593896
7349,2023-06-18 21:45:09,1,0,31,Alexey,Kuznetsov,89854821751
65141,2023-06-18 22:16:45,0,1,32,Anna,Smirnov,89857065933
37082,2023-06-18 22:38:31,0,0,27,Elena,Sokolov,89853700398
29081,2023-06-18 22:55:32,1,1,36,Maxim,Romanov,89857911840
40516,2023-06-19 05:24:41,0,1,30,Svetlana,Lebedev,89858227640
35836,2023-06-19 09:49:07,0,0,33,Ekaterina,Sokolov,89856355696
85631,2023-06-19 10:35:18,0,1,35,Tatiana,Belyaev,89850968106
34978,2023-06-19 13:13:58,0,0,31,Anna,Pavlov,89854061800
79794,2023-06-19 16:02:30,0,1,31,Irina,Pavlov,89858474821
67117,2023-06-19 19:49:18,1,0,30,Alexander,Ivanov,89858827004
35872,2023-06-19 20:21:00,0,0,38,Natalia,Vasilyev,89858260310
15029,2023-06-19 20:32:40,0,0,32,Anna,Zakharchenko,89855155526
26774,2023-06-19 21:12:10,1,0,22,Dmitry,Kuzmin,89856310295
11254,2023-06-19 22:00:19,0,0,25,Maria,Lebedev,89859211776
61378,2023-06-19 22:18:41,1,1,39,Maxim,Vinogradov,89854838825
84611,2023-06-19 23:39:30,0,1,25,Elena,Komarov,89853566085
48922,2023-06-20 01:44:42,1,0,30,Maxim,Smirnov,89854666464
90194,2023-06-20 02:20:35,0,0,31,Tatiana,Zakharchenko,89857051644
64936,2023-06-20 02:59:02,1,0,33,Ilya,Volkov,89858709707
83997,2023-06-20 03:00:13,1,1,35,Maxim,Kuznetsov,89855220591
33250,2023-06-20 03:43:49,0,1,34,Anna,Komarov,89859475459
87485,2023-06-20 06:56:53,0,0,25,Yulia,Komarov,89859756155
41155,2023-06-20 07:52:15,1,1,21,Dmitry,Petrov,89852019612
38641,2023-06-20 08:18:42,1,1,44,Maxim,Belyaev,89857936593
55663,2023-06-20 08:27:36,0,0,30,Anna,Zakharchenko,89851658568
59508,2023-06-20 13:01:40,1,1,24,Andrey,Morozov,89856504373
9844,2023-06-20 13:36:23,1,0,37,Kirill,Belyaev,89854187982
84809,2023-06-20 16:40:15,1,0,24,Kirill,Kozlov,89856950395
37155,2023-06-20 19:27:18,0,0,29,Irina,Petrov,89851919109
31744,2023-06-20 20:30:57,0,1,26,Tatiana,Sergeev,89853635104
62938,2023-06-20 20:58:29,0,0,27,Maria,Borisov,89851487584
65508,2023-06-20 22:02:18,0,0,21,Tatiana,Kozlov,89856212953
8127,2023-06-20 22:57:37,0,0,21,Irina,Belov,89854816488
14822,2023-06-21 01:59:44,1,0,30,Kirill,Lebedev,89856289064
85472,2023-06-21 03:38:08,1,1,22,Alexander,Zakharchenko,89855220285
99346,2023-06-21 09:28:12,1,0,29,Kirill,Tarasov,89851276447
20845,2023-06-21 10:09:06,1,0,41,Alexey,Sokolov,89852074076
88066,2023-06-21 12:52:09,0,1,27,Olga,Sokolov,89856731361
46541,2023-06-21 15:33:17,1,1,30,Alexey,Kuznetsov,89856192873
56697,2023-06-21 16:40:22,1,0,30,Alexey,Andreev,89855897212
86052,2023-06-21 16:41:52,0,1,33,Natalia,Belov,89859919846
31101,2023-06-21 18:57:14,1,0,33,Maxim,Orlov,89859288997
74667,2023-06-21 19:57:57,1,0,36,Andrey,Belov,89859144369
46754,2023-06-21 20:05:05,1,1,37,Sergey,Romanov,89853152443
1477,2023-06-21 20:10:15,0,1,25,Maria,Ivanov,89859170350
61625,2023-06-22 02:21:47,1,0,35,Artem,Petrov,89853361469
8310,2023-06-22 04:53:19,0,1,36,Elena,Andreev,89853562182
94902,2023-06-22 06:05:56,1,1,31,Maxim,Lebedev,89859377512
16552,2023-06-22 07:56:02,0,0,34,Natalia,Smirnov,89858919907
78289,2023-06-22 08:15:40,0,0,30,Yulia,Sokolov,89851644899
64235,2023-06-22 08:25:05,0,0,33,Olga,Zaytsev,89858570223
18392,2023-06-22 08:57:25,1,0,18,Dmitry,Novikov,89855466581
56693,2023-06-22 10:00:22,1,0,38,Alexander,Gerasimov,89852548348
61678,2023-06-22 10:30:42,0,0,25,Ekaterina,Zaytsev,89855512284
36811,2023-06-22 13:10:49,1,0,33,Andrey,Lebedev,89854076158
54476,2023-06-22 19:36:15,1,1,33,Ilya,Tarasov,89853783617
92548,2023-06-22 19:43:11,1,0,23,Sergey,Smirnov,89850532362
63211,2023-06-22 20:44:33,1,0,34,Ilya,Ilyin,89859699786
30384,2023-06-22 21:06:11,0,0,29,Yulia,Ilyin,89858588514
67448,2023-06-22 21:35:03,1,1,37,Andrey,Sokolov,89855724015
22056,2023-06-23 06:13:42,1,0,26,Alexey,Popov,89854756247
4729,2023-06-23 06:15:18,1,0,36,Andrey,Novikov,89854011611
58547,2023-06-23 06:43:07,1,0,53,Artem,Grigoryev,89851785887
10079,2023-06-23 11:23:33,1,0,36,Ilya,Ivanov,89850756313
65830,2023-06-23 11:30:31,0,0,36,Olga,Morozov,89852773122
67235,2023-06-23 12:57:48,1,0,33,Andrey,Stepanov,89855066575
68462,2023-06-23 17:42:23,1,0,23,Artem,Zaytsev,89850410217
9103,2023-06-23 23:17:31,1,1,29,Ilya,Morozov,89856925027
42884,2023-06-24 00:54:18,1,0,22,Dmitry,Zaytsev,89850510125
97137,2023-06-24 02:09:30,0,0,22,Anna,Belov,89853567003
96108,2023-06-24 02:43:27,0,0,24,Tatiana,Volkov,89859703919
68670,2023-06-24 05:21:28,0,1,28,Natalia,Vorobyov,89859772018
42405,2023-06-24 09:01:26,0,0,24,Tatiana,Petrov,89857163313
56150,2023-06-24 09:11:52,0,0,27,Olga,Novikov,89853862080
48424,2023-06-24 10:14:41,1,0,31,Andrey,Ilyin,89853201278
75203,2023-06-24 16:47:29,1,0,31,Artem,Kuznetsov,89851566401
22522,2023-06-24 17:10:31,0,0,29,Elena,Sergeev,89856357098
21811,2023-06-24 17:39:38,0,1,20,Maria,Komarov,89855665083
90983,2023-06-24 19:15:10,1,0,31,Ilya,Smirnov,89858782977
65320,2023-06-25 01:20:04,1,1,30,Alexey,Vinogradov,89854994903
21924,2023-06-25 01:35:29,0,0,25,Anna,Kozlov,89854721628
58003,2023-06-25 08:16:37,1,0,27,Alexey,Kozlov,89851552045
801,2023-06-25 13:59:22,1,0,27,Alexey,Grigoryev,89853713755
73789,2023-06-25 16:29:47,0,0,24,Yulia,Kulakov,89859672925
37377,2023-06-25 17:05:07,1,0,31,Andrey,Sorokin,89850882584
25427,2023-06-25 17:20:28,1,0,30,Alexey,Ivanov,89858055580
80754,2023-06-25 17:25:16,1,1,32,Dmitry,Vinogradov,89858142880
21119,2023-06-25 19:40:03,0,1,33,Olga,Vorobyov,89854168942
53843,2023-06-25 22:32:31,1,1,28,Maxim,Smirnov,89853916358
62770,2023-06-25 23:49:12,1,1,27,Alexey,Novikov,89859440633
72345,2023-06-26 10:15:43,0,0,24,Olga,Vorobyov,89854915185
39906,2023-06-26 10:40:47,1,1,32,Alexey,Zaytsev,89858789024
4076,2023-06-26 11:33:05,0,0,31,Yulia,Kiselev,89851950320
80616,2023-06-26 15:05:44,1,1,23,Kirill,Morozov,89850218624
95157,2023-06-26 15:34:39,1,0,25,Alexander,Popov,89855832693
4966,2023-06-26 17:47:12,0,0,30,Tatiana,Petrov,89856324572
80632,2023-06-26 20:48:12,1,0,30,Mikhail,Smirnov,89859052490
23466,2023-06-27 03:59:37,1,0,22,Alexey,Popov,89855251670
86802,2023-06-27 07:42:54,0,1,24,Ekaterina,Kuzmin,89851298567
54024,2023-06-27 08:31:31,0,0,21,Ekaterina,Morozov,89850103735
21518,2023-06-27 10:22:37,1,0,36,Dmitry,Vasilyev,89854146723
1740,2023-06-27 10:59:03,1,0,36,Alexey,Solovyov,89859126473
8097,2023-06-27 11:08:20,0,0,37,Irina,Makarov,89857797033
87458,2023-06-27 13:55:55,0,1,30,Natalia,Popov,89853319832
61420,2023-06-27 15:01:31,0,1,35,Ekaterina,Ivanov,89859327707
38750,2023-06-27 15:15:06,0,0,36,Ekaterina,Solovyov,89854016222
89497,2023-06-27 15:30:11,1,0,33,Alexander,Ilyin,89852553984
19717,2023-06-27 17:27:28,1,0,32,Sergey,Stepanov,89853513762
21727,2023-06-27 18:20:37,1,1,25,Andrey,Bogdanov,89856945990
20676,2023-06-27 19:01:07,0,0,29,Maria,Kozlov,89854572383
21940,2023-06-27 19:24:40,0,0,19,Elena,Zaytsev,89858693275
52247,2023-06-27 19:46:40,1,1,30,Alexey,Sergeev,89859008111
6305,2023-06-27 19:51:49,1,0,25,Sergey,Popov,89850338819
44532,2023-06-27 23:55:34,1,0,30,Alexander,Smirnov,89855630656
18850,2023-06-28 00:43:29,0,1,35,Maria,Sergeev,89858840886
3712,2023-06-28 02:23:02,1,0,31,Alexander,Kuzmin,89859547672
31675,2023-06-28 05:21:49,0,0,33,Tatiana,Kiselev,89850306841
22493,2023-06-28 08:12:28,1,0,26,Dmitry,Sokolov,89855275497
43578,2023-06-28 12:05:02,1,1,24,Dmitry,Makarov,89850710186
65149,2023-06-28 15:39:38,1,1,26,Ilya,Kuznetsov,89853352371
5487,2023-06-28 16:35:52,1,0,30,Kirill,Gusev,89858609712
87900,2023-06-28 18:43:14,0,0,32,Anna,Solovyov,89853928161
68251,2023-06-28 20:39:36,1,1,34,Sergey,Pavlov,89855455166
56771,2023-06-29 00:25:15,0,0,28,Anna,Belov,89859384339
7749,2023-06-29 00:57:26,0,1,24,Elena,Orlov,89852662607
74699,2023-06-29 02:22:36,1,0,31,Sergey,Sergeev,89855269245
19452,2023-06-29 02:49:47,0,0,28,Maria,Kuznetsov,89855320925
22997,2023-06-29 06:26:01,0,1,27,Tatiana,Ponomarev,89858592477
54698,2023-06-29 14:39:32,0,1,26,Tatiana,Kovalev,89851476732
95415,2023-06-29 14:57:57,1,0,30,Andrey,Vinogradov,89854536244
85777,2023-06-29 15:01:16,0,0,29,Olga,Popov,89854748486
94148,2023-06-29 18:45:39,1,1,24,Artem,Golubev,89852899987
7739,2023-06-29 22:43:48,0,0,36,Tatiana,Tarasov,89853866709
52346,2023-06-30 02:21:33,1,0,26,Andrey,Zaytsev,89851736911
26966,2023-06-30 09:52:09,1,1,26,Andrey,Pavlov,89853293396
95565,2023-06-30 09:52:56,1,1,37,Dmitry,Andreev,89855629886
93928,2023-06-30 10:51:02,1,0,27,Alexander,Kuzmin,89853276050
14380,2023-06-30 17:13:24,1,0,22,Maxim,Baranov,89854863484
6185,2023-06-30 18:21:28,0,0,26,Yulia,Novikov,89855409215
61346,2023-06-30 19:17:20,1,0,25,Maxim,Andreev,89856776634
5949,2023-06-30 21:10:13,0,0,29,Anna,Lebedev,89851027771
78436,2023-07-01 04:33:40,1,1,33,Ilya,Mikhailov,89854761519
25826,2023-07-01 06:26:29,1,0,31,Ilya,Mikhailov,89859396768
86021,2023-07-01 08:30:28,0,1,18,Yulia,Stepanov,89855380673
2954,2023-07-01 09:23:25,1,0,38,Sergey,Morozov,89855248722
